,id,name symptom,other name,link,acronym,,,,,
7445,7446,Severe limb shortening,PLSDT, Lethal short-limbed platyspondylic dwarfism Torrance type, Thanatophoric dysplasia torrance variant,https://hpo.jax.org/app/browse/term/HP:0200083,,,,
7446,7447,Severe platyspondyly,PLSDT, Lethal short-limbed platyspondylic dwarfism Torrance type, Thanatophoric dysplasia torrance variant,https://hpo.jax.org/app/browse/term/HP:0004565,,,,
7447,7448,Diffuse cerebral sclerosis,Perinatal Sudanophilic leukodystrophy,https://hpo.jax.org/app/browse/term/HP:0006918,,,,,,
7448,7449,Projectile vomiting,Perinatal Sudanophilic leukodystrophy,https://hpo.jax.org/app/browse/term/HP:0002587,,,,,,
7449,7450,Sudanophilic leukodystrophy,Perinatal Sudanophilic leukodystrophy,https://hpo.jax.org/app/browse/term/HP:0003269,,,,,,
7450,7451,Abnormal motor neuron morphology,STEROL CARRIER PROTEIN 2 DEFICIENCY, Leukoencephalopathy with dystonia and motor neuropathy, Leukoencephalopathy-dystonia-motor neuropathy syndrome,https://hpo.jax.org/app/browse/term/HP:0002450,,,,
7451,7452,Diffuse spongiform leukoencephalopathy,MLC, Vacuolating megalencephalic leukoencephalopathy with subcortical cysts, LVM,,https://hpo.jax.org/app/browse/term/HP:0006943,,,
7452,7453,Diffuse swelling of cerebral white matter,MLC, Vacuolating megalencephalic leukoencephalopathy with subcortical cysts, LVM,,https://hpo.jax.org/app/browse/term/HP:0007341,,,
7453,7454,Central primitive neuroectodermal tumor,"Sarcoma family syndrome of Li and Fraumeni; SBLA syndrome (Sarcoma, Breast, Leukemia, and Adrenal Gland); LFS1;",https://hpo.jax.org/app/browse/term/HP:0030070,,,,,,
7454,7455,Choriocarcinoma,"Sarcoma family syndrome of Li and Fraumeni; SBLA syndrome (Sarcoma, Breast, Leukemia, and Adrenal Gland); LFS1;",https://hpo.jax.org/app/browse/term/HP:0100768,,,,,,
7455,7456,Neoplasm of head and neck,"Sarcoma family syndrome of Li and Fraumeni; SBLA syndrome (Sarcoma, Breast, Leukemia, and Adrenal Gland); LFS1;",https://hpo.jax.org/app/browse/term/HP:0012288,,,,,,
7456,7457,Soft tissue sarcoma,"Sarcoma family syndrome of Li and Fraumeni; SBLA syndrome (Sarcoma, Breast, Leukemia, and Adrenal Gland); LFS1;",https://hpo.jax.org/app/browse/term/HP:0030448,,,,,,
7457,7458,Long-tract signs,Neutropenia immunoglobulin deficiency peculiar facies and bony anomalies,https://hpo.jax.org/app/browse/term/HP:0002423,,,,,,
7458,7459,Chronic irritative conjunctivitis,"LMS; Mammary hypoplasia, ectrodactyly, and other hand/foot anomalies",https://hpo.jax.org/app/browse/term/HP:0007717,,,,,,
7459,7460,Cleft hard palate,"LMS; Mammary hypoplasia, ectrodactyly, and other hand/foot anomalies",https://hpo.jax.org/app/browse/term/HP:0410005,,,,,,
7460,7461,Abnormal rectum morphology,MCOPS7, MLS syndrome, Microphthalmia with linear skin defects,,https://hpo.jax.org/app/browse/term/HP:0002034,,,
7461,7462,Cleft earlobe,MCOPS7, MLS syndrome, Microphthalmia with linear skin defects,,https://hpo.jax.org/app/browse/term/HP:0011265,,,
7462,7463,"Asymmetric, linear skin defects",MCOPS7, MLS syndrome, Microphthalmia with linear skin defects,,https://hpo.jax.org/app/browse/term/HP:0007398,,,
7463,7464,Histiocytoid cardiomyopathy,MCOPS7, MLS syndrome, Microphthalmia with linear skin defects,,https://hpo.jax.org/app/browse/term/HP:0005152,,,
7464,7465,Ovotestis,MCOPS7, MLS syndrome, Microphthalmia with linear skin defects,,https://hpo.jax.org/app/browse/term/HP:0012861,,,
7465,7466,Akathisia,Linguofacial dyskinesia, Tardive dystonia, Tardive oral dyskinesia,,https://hpo.jax.org/app/browse/term/HP:0031943,,,
7466,7467,Tardive dyskinesia,Linguofacial dyskinesia, Tardive dystonia, Tardive oral dyskinesia,,https://hpo.jax.org/app/browse/term/HP:0040141,,,
7467,7468,Acroosteolysis of distal phalanges (feet),"MADA; Lipodystrophy, type A, associated with mandibuloacral dysplasia",https://hpo.jax.org/app/browse/term/HP:0001870,,,,,,
7468,7469,Abnormal fingertip morphology,"MADB; Lipodystrophy, type B, associated with mandibuloacral dysplasia",https://hpo.jax.org/app/browse/term/HP:0001211,,,,,,
7469,7470,Decreased adipose tissue around neck,"MADB; Lipodystrophy, type B, associated with mandibuloacral dysplasia",https://hpo.jax.org/app/browse/term/HP:0005995,,,,,,
7470,7471,4-layered lissencephaly,LIS2, Norman Roberts lissencephaly syndrome, Lissencephaly syndrome Norman-Roberts type,https://hpo.jax.org/app/browse/term/HP:0006818,,,,
7471,7472,Microlissencephaly,LIS2, Norman Roberts lissencephaly syndrome, Lissencephaly syndrome Norman-Roberts type,https://hpo.jax.org/app/browse/term/HP:0045028,,,,
7472,7473,Abnormal muscle tone,LIS2, Norman Roberts lissencephaly syndrome, Lissencephaly syndrome Norman-Roberts type,https://hpo.jax.org/app/browse/term/HP:0003808,,,,
7473,7474,Thick cerebral cortex,LIS2, Norman Roberts lissencephaly syndrome, Lissencephaly syndrome Norman-Roberts type,https://hpo.jax.org/app/browse/term/HP:0006891,,,,
7474,7475,Abnormality of the anterior fontanelle,Listeriosis, Listeria monocytogenes infection,https://hpo.jax.org/app/browse/term/HP:0000236,,,,,
7475,7476,Hepatic granulomatosis,Listeriosis, Listeria monocytogenes infection,https://hpo.jax.org/app/browse/term/HP:0011955,,,,,
7476,7477,Splenic abscess,Listeriosis, Listeria monocytogenes infection,https://hpo.jax.org/app/browse/term/HP:0025059,,,,,
7477,7478,Unusual skin infection,Listeriosis, Listeria monocytogenes infection,https://hpo.jax.org/app/browse/term/HP:0032162,,,,,
7478,7479,Hemiatrophy of lower limb,"Scleroderma, localized; Localized fibrosing scleroderma",https://hpo.jax.org/app/browse/term/HP:0100557,,,,,,
7479,7480,Hemiatrophy of upper limb,"Scleroderma, localized; Localized fibrosing scleroderma",https://hpo.jax.org/app/browse/term/HP:0100558,,,,,,
7480,7481,Broad uvula,Loeys-Dietz syndrome 4,https://hpo.jax.org/app/browse/term/HP:0010809,,,,,,
7481,7482,Abnormal cardiac exercise stress test,LQT1, Romano-Ward syndrome, Ward-Romano syndrome,,https://hpo.jax.org/app/browse/term/HP:0500018,,,
7482,7483,T-wave alternans,LQT10,https://hpo.jax.org/app/browse/term/HP:0012266,,,,,,
7483,7484,Loose anagen hair,Loose anagen syndrome,https://hpo.jax.org/app/browse/term/HP:0040169,,,,,,
7484,7485,Hypoplasia of the lower eyelids,Short tarsus absence of lower eyelashes,https://hpo.jax.org/app/browse/term/HP:0007697,,,,,,
7485,7486,Hypoammonemia,OCRL, OCRL1, Lowe syndrome,,https://hpo.jax.org/app/browse/term/HP:0100493,,,
7486,7487,Dense posterior cortical cataract,OCRL, OCRL1, Lowe syndrome,,https://hpo.jax.org/app/browse/term/HP:0007948,,,
7487,7488,Elevated maternal serum alpha-fetoprotein,OCRL, OCRL1, Lowe syndrome,,https://hpo.jax.org/app/browse/term/HP:0005984,,,
7488,7489,Abnormality of the abdominal organs,,https://hpo.jax.org/app/browse/term/HP:0002012,,,,,,
7489,7490,Abnormality of the supraorbital ridges,,https://hpo.jax.org/app/browse/term/HP:0100538,,,,,,
7490,7491,Neonatal unconjugated hyperbilirubinemia,Transient familial neonatal hyperbilirubinemia, Transient familial hyperbilirubinemia,https://hpo.jax.org/app/browse/term/HP:0008176,,,,,
7491,7492,Nodular inflammatory vasculitis,"Vasculitis lymphocytic, nodular",https://hpo.jax.org/app/browse/term/HP:0005300,,,,,,
7492,7493,Monoclonal immunoglobulin M proteinemia,Waldenstrom's macroglobulinaemia, Lymphoplasmacytic lymphoma, Waldenstrom's syndrome,,https://hpo.jax.org/app/browse/term/HP:0005508,,,
7493,7494,Intestinal polyp,"Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome; MINDS syndrome; Macrocephaly, seizures, intellectual disability, umbilical hernia, and facial dysmorphism",https://hpo.jax.org/app/browse/term/HP:0005266,,,,,,
7494,7495,Perisylvian polymicrogyria,"Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome; MINDS syndrome; Macrocephaly, seizures, intellectual disability, umbilical hernia, and facial dysmorphism",https://hpo.jax.org/app/browse/term/HP:0012650,,,,,,
7495,7496,Sound sensitivity,"Macrosomia, obesity, macrocephaly, ocular abnormalities; Macrocrania, obesity, ocular abnormalities (retinal coloboma and nystagmus)",https://hpo.jax.org/app/browse/term/HP:0025112,,,,,,
7496,7497,Underfolded helix,"Macrosomia, obesity, macrocephaly, ocular abnormalities; Macrocrania, obesity, ocular abnormalities (retinal coloboma and nystagmus)",https://hpo.jax.org/app/browse/term/HP:0008577,,,,,,
7497,7498,Complex palmar dermatoglyphic pattern,"McAlister Coe Whyte syndrome; Macroepiphyseal dysplasia, McAlister Coe type",https://hpo.jax.org/app/browse/term/HP:0007602,,,,,,
7498,7499,Respiratory infections in early life,Teebi Al-Saleh Hassoon syndrome, Macrosomia microphthalmia cleft palate,https://hpo.jax.org/app/browse/term/HP:0004880,,,,,
7499,7500,Foveal hyperpigmentation,"MCDCA; Maculopathy, bull's eye",https://hpo.jax.org/app/browse/term/HP:0008001,,,,,,
7500,7501,Telangiectasia macularis eruptiva perstans,Urticaria pigmentosa,https://hpo.jax.org/app/browse/term/HP:0007583,,,,,,
7501,7502,Abnormal tongue morphology,MAD,https://hpo.jax.org/app/browse/term/HP:0030809,,,,,,
7502,7503,Abnormality of forearm bone,Madura foot,https://hpo.jax.org/app/browse/term/HP:0040072,,,,,,
7503,7504,Scalp tenderness,Madura foot,https://hpo.jax.org/app/browse/term/HP:0100809,,,,,,
7504,7505,Skin-picking,Prader-Willi syndrome due to a point mutation, PWS due to a point mutation, MAGEL2-related Prader-Willi-like syndrome,,https://hpo.jax.org/app/browse/term/HP:0012166,,,
7505,7506,Confusional arousal,Prader-Willi syndrome due to a point mutation, PWS due to a point mutation, MAGEL2-related Prader-Willi-like syndrome,,https://hpo.jax.org/app/browse/term/HP:0025237,,,
7506,7507,Distal symphalangism,MOPD 2, MOPD II, Osteodysplastic primordial dwarfism type 2,,https://hpo.jax.org/app/browse/term/HP:0100263,,,
7507,7508,Areas of hypopigmentation and hyperpigmentation that do not follow Blaschko lines,MOPD 2, MOPD II, Osteodysplastic primordial dwarfism type 2,,https://hpo.jax.org/app/browse/term/HP:0007402,,,
7508,7509,Disproportionate shortening of the tibia,SRPS type 2, Short rib-polydactyly syndrome type II, Majewski syndrome,,https://hpo.jax.org/app/browse/term/HP:0005766,,,
7509,7510,Polysyndactyly of hallux,SRPS type 2, Short rib-polydactyly syndrome type II, Majewski syndrome,,https://hpo.jax.org/app/browse/term/HP:0005873,,,
7510,7511,Postaxial polysyndactyly of foot,SRPS type 2, Short rib-polydactyly syndrome type II, Majewski syndrome,,https://hpo.jax.org/app/browse/term/HP:0005817,,,
7511,7512,Prostate neoplasm,Malacoplakia,https://hpo.jax.org/app/browse/term/HP:0100787,,,,,,
7512,7513,Non-obstructive azoospermia,,https://hpo.jax.org/app/browse/term/HP:0011961,,,,,,
7513,7514,Sperm tail anomaly,,https://hpo.jax.org/app/browse/term/HP:0012868,,,,,,
7514,7515,Left ventricular noncompaction cardiomyopathy,Malonic aciduria, Malonicaciduria, Malonic acidemia,,https://hpo.jax.org/app/browse/term/HP:0011664,,,
7515,7516,Elevated urine suberic acid level,Malonic aciduria, Malonicaciduria, Malonic acidemia,,https://hpo.jax.org/app/browse/term/HP:0033213,,,
7516,7517,Preauricular hair displacement,Treacher Collins-Franceschetti syndrome, Mandibulofacial dysostosis, TCOF,,https://hpo.jax.org/app/browse/term/HP:0009554,,,
7517,7518,Disseminated cryptosporidium infection,MBL deficiency, Mannose-binding protein deficiency,https://hpo.jax.org/app/browse/term/HP:0031699,,,,,
7518,7519,Recurrent Klebsiella infections,MBL deficiency, Mannose-binding protein deficiency,https://hpo.jax.org/app/browse/term/HP:0002742,,,,,
7519,7520,Abnormality of neutrophil morphology,5q deletion syndrome, Refractory macrocytic anemia due to 5q deletion, MAR,,https://hpo.jax.org/app/browse/term/HP:0011992,,,
7520,7521,Multiple lineage myelodysplasia,5q deletion syndrome, Refractory macrocytic anemia due to 5q deletion, MAR,,https://hpo.jax.org/app/browse/term/HP:0012148,,,
7521,7522,Refractory macrocytic anemia,5q deletion syndrome, Refractory macrocytic anemia due to 5q deletion, MAR,,https://hpo.jax.org/app/browse/term/HP:0004861,,,
7522,7523,Paroxysmal nocturnal hemoglobinuria,PNH, Marchiafava-Micheli disease,https://hpo.jax.org/app/browse/term/HP:0004818,,,,,
7523,7524,Thin metacarpal cortices,,https://hpo.jax.org/app/browse/term/HP:0006086,,,,,,
7524,7525,Thin metatarsal cortices,,https://hpo.jax.org/app/browse/term/HP:0008078,,,,,,
7525,7526,Lumbar hemivertebrae,,https://hpo.jax.org/app/browse/term/HP:0008439,,,,,,
7526,7527,Bullet-shaped middle phalanges of the hand,,https://hpo.jax.org/app/browse/term/HP:0009845,,,,,,
7527,7528,Distal widening of metacarpals,,https://hpo.jax.org/app/browse/term/HP:0006048,,,,,,
7528,7529,Large sternal ossification centers,,https://hpo.jax.org/app/browse/term/HP:0006642,,,,,,
7529,7530,Abnormal heart rate variability,MAS,https://hpo.jax.org/app/browse/term/HP:0031860,,,,,,
7530,7531,Postterm pregnancy,MAS,https://hpo.jax.org/app/browse/term/HP:0031169,,,,,,
7531,7532,Meconium stained amniotic fluid,MAS,https://hpo.jax.org/app/browse/term/HP:0012420,,,,,,
7532,7533,Halitosis,MAT deficiency,https://hpo.jax.org/app/browse/term/HP:0100812,,,,,,
7533,7534,Distal femoral metaphyseal abnormality,MCDS,https://hpo.jax.org/app/browse/term/HP:0030299,,,,,,
7534,7535,Abnormalities of the metaphyses of the hand,MCDS,https://hpo.jax.org/app/browse/term/HP:0005923,,,,,,
7535,7536,Broad proximal phalanges of the hand,MCDS,https://hpo.jax.org/app/browse/term/HP:0009852,,,,,,
7536,7537,Distal femoral metaphyseal irregularity,MCDS,https://hpo.jax.org/app/browse/term/HP:0045079,,,,,,
7537,7538,Metaphyseal cupping of proximal phalanges,MCDS,https://hpo.jax.org/app/browse/term/HP:0006208,,,,,,
7538,7539,Osteosclerosis of ribs,MCDS,https://hpo.jax.org/app/browse/term/HP:0006634,,,,,,
7539,7540,Radial metaphyseal irregularity,MCDS,https://hpo.jax.org/app/browse/term/HP:0004019,,,,,,
7540,7541,Ulnar metaphyseal irregularity,MCDS,https://hpo.jax.org/app/browse/term/HP:0004042,,,,,,
7541,7542,Broad middle phalanx of finger,MCDS,https://hpo.jax.org/app/browse/term/HP:0009844,,,,,,
7542,7543,Distal tibial bowing,MCDS,https://hpo.jax.org/app/browse/term/HP:0006414,,,,,,
7543,7544,Proximal femoral metaphyseal abnormality,MCDS,https://hpo.jax.org/app/browse/term/HP:0006431,,,,,,
7544,7545,Progressive leg bowing,Spahr type Metaphyseal chondrodysplasia, MCDS,https://hpo.jax.org/app/browse/term/HP:0006409,,,,,
7545,7546,Focal hyperkinetic seizure,MCOPS10, Microphthalmia and brain atrophy, MOBA,https://hpo.jax.org/app/browse/term/HP:0011174,,,,
7546,7547,Cerebellar ataxia associated with quadrupedal gait,MDB,https://hpo.jax.org/app/browse/term/HP:0009878,,,,,,
7547,7548,Midline brain calcifications,Miller-Dieker lissencephaly syndrome, MDLS,https://hpo.jax.org/app/browse/term/HP:0007045,,,,,
7548,7549,Bitemporal hollowing,Miller-Dieker lissencephaly syndrome, MDLS,https://hpo.jax.org/app/browse/term/HP:0025386,,,,,
7549,7550,Abnormal atrioventricular valve morphology,Postpartum cardiomyopathy, Meadows' syndrome,https://hpo.jax.org/app/browse/term/HP:0006705,,,,,
7550,7551,Cardiogenic shock,Postpartum cardiomyopathy, Meadows' syndrome,https://hpo.jax.org/app/browse/term/HP:0030149,,,,,
7551,7552,Enlarged flash visual evoked potentials,MEB, Muscle-eye-brain disease, Muscular dystrophy-dystroglycanopathy congenital with brain and eye anomalies A3,https://hpo.jax.org/app/browse/term/HP:0008045,,,,
7552,7553,Hypoplasia of the retina,MEB, Muscle-eye-brain disease, Muscular dystrophy-dystroglycanopathy congenital with brain and eye anomalies A3,https://hpo.jax.org/app/browse/term/HP:0007770,,,,
7553,7554,Uncontrolled eye movements,MEB, Muscle-eye-brain disease, Muscular dystrophy-dystroglycanopathy congenital with brain and eye anomalies A3,https://hpo.jax.org/app/browse/term/HP:0007738,,,,
7554,7555,Paroxysmal atrial tachycardia,Thiamine-responsive anemia syndrome, TRMA, Megaloblastic anemia thiamine-responsive with diabetes mellitus and sensorineural deafness,,https://hpo.jax.org/app/browse/term/HP:0006671,,,
7555,7556,Widened cerebral subarachnoid space,MELAS, MELAS syndrome,https://hpo.jax.org/app/browse/term/HP:0012766,,,,,
7556,7557,Obtuse angle of mandible,Melnick-Needles osteodysplasty, MNS, Osteodysplasty of Melnick and Needles,https://hpo.jax.org/app/browse/term/HP:0005446,,,,
7557,7558,Complete duplication of the distal phalanges of the hand,MSBD syndrome, Mixed sclerosing bone dystrophy,https://hpo.jax.org/app/browse/term/HP:0010001,,,,,
7558,7559,C3 nephritic factor positivity,Primary membranoproliferative glomerulonephritis, MPGN, Mesangiocapillary glomerulonephritis,https://hpo.jax.org/app/browse/term/HP:0030888,,,,
7559,7560,Elevated urinary vanillylmandelic acid,Sipple syndrome, MEN 2A, MEN-2A syndrome,,https://hpo.jax.org/app/browse/term/HP:0011978,,,
7560,7561,Cutaneous lichen amyloidosis,Sipple syndrome, MEN 2A, MEN-2A syndrome,,https://hpo.jax.org/app/browse/term/HP:0032346,,,
7561,7562,Thyroid C cell hyperplasia,Sipple syndrome, MEN 2A, MEN-2A syndrome,,https://hpo.jax.org/app/browse/term/HP:0011781,,,
7562,7563,Nodular goiter,"MEN 2B; Mucosal neuroma syndrome; Multiple endocrine neoplasia, type 3 (formerly);",https://hpo.jax.org/app/browse/term/HP:0005994,,,,,,
7563,7564,Cervical neoplasm,MEN2,https://hpo.jax.org/app/browse/term/HP:0032241,,,,,,
7564,7565,Ganglioneuromatosis,MEN2,https://hpo.jax.org/app/browse/term/HP:0025151,,,,,,
7565,7566,Prominent corneal nerve fibers,MEN2,https://hpo.jax.org/app/browse/term/HP:0010726,,,,,,
7566,7567,Abnormal lip morphology,Van der Hoeve Halbertsma Waardenburg Gualdi Syndrome, Mende Syndrome,https://hpo.jax.org/app/browse/term/HP:0000159,,,,,
7567,7568,Aplasia/Hypoplasia of the colon,Van der Hoeve Halbertsma Waardenburg Gualdi Syndrome, Mende Syndrome,https://hpo.jax.org/app/browse/term/HP:0100811,,,,,
7568,7569,Chromosomal breakage induced by ionizing radiation,,https://hpo.jax.org/app/browse/term/HP:0010997,,,,,,
